Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Sydney,18.2,24.4,0.2,7.2,7.5,NA,NA,SE,ESE,11.0,19.0,53.0,53.0,1019.4,1018.2,3.0,5.0,22.7,23.5,No,No
Sydney,18.7,24.5,0.2,9.0,7.9,NA,NA,SE,SE,19.0,28.0,55.0,54.0,1035.0,1034.8,2.0,4.0,23.3,22.5,No,No
Sydney,13.5,18.7,33.6,5.8,3.3,NA,NA,SE,S,15.0,11.0,82.0,62.0,1018.0,1017.6,6.0,7.0,15.9,18.3,Yes,Yes
Sydney,15.2,19.0,0.2,5.0,1.1,NA,NA,SE,E,13.0,15.0,69.0,63.0,1024.7,1022.3,7.0,7.0,16.6,17.3,No,No
Sydney,19.5,22.4,15.6,6.2,0.0,NA,NA,S,SSW,17.0,20.0,92.0,84.0,1017.6,1017.4,8.0,8.0,20.7,20.9,Yes,Yes
Sydney,17.2,22.3,27.6,5.8,2.1,NA,NA,S,SE,7.0,15.0,77.0,61.0,1008.3,1007.4,7.0,8.0,18.9,21.1,Yes,Yes
Sydney,18.4,22.8,14.4,7.0,3.3,NA,NA,S,S,24.0,30.0,87.0,70.0,1009.2,1011.7,8.0,7.0,20.9,21.0,Yes,Yes
Sydney,17.9,21.4,4.2,4.2,0.0,NA,NA,S,ESE,20.0,9.0,77.0,88.0,1010.0,1010.1,8.0,8.0,20.4,19.2,Yes,Yes
Sydney,18.7,25.8,0.0,6.0,8.7,NA,NA,S,ESE,19.0,22.0,72.0,64.0,1024.8,1024.2,6.0,3.0,22.6,24.1,No,No
Sydney,17.7,19.6,1.0,7.0,0.0,NA,NA,S,SSW,26.0,22.0,87.0,80.0,1017.3,1018.9,8.0,8.0,17.8,18.4,No,Yes
Sydney,14.7,20.0,15.6,1.6,2.5,NA,NA,S,S,19.0,20.0,93.0,80.0,1021.3,1018.6,7.0,7.0,16.8,19.3,Yes,Yes
Sydney,11.8,14.2,62.2,NA,0.0,NA,NA,S,S,22.0,30.0,92.0,88.0,1014.8,1013.1,8.0,8.0,13.0,12.3,Yes,Yes
Sydney,10.7,16.3,0.0,7.2,4.6,NA,NA,S,SE,15.0,11.0,60.0,58.0,1026.4,1023.4,6.0,6.0,14.8,15.0,No,No
Sydney,14.0,25.4,0.0,5.6,11.4,NA,NA,S,E,7.0,9.0,67.0,62.0,1021.6,1015.7,4.0,1.0,20.4,21.4,No,No
Sydney,16.7,23.2,0.0,7.4,10.3,NA,NA,S,E,4.0,24.0,77.0,82.0,1025.4,1022.0,5.0,2.0,18.6,19.7,No,No
Sydney,17.6,21.9,0.0,11.4,5.7,NA,NA,S,SSE,11.0,22.0,67.0,70.0,1020.8,1019.9,5.0,8.0,20.8,20.5,No,Yes
Sydney,18.0,21.2,0.4,10.2,2.4,NA,NA,S,SSE,19.0,24.0,73.0,64.0,1021.9,1022.9,7.0,7.0,18.9,20.4,No,No
Sydney,15.5,19.0,0.2,7.8,6.2,NA,NA,S,SSE,22.0,31.0,59.0,62.0,1015.0,1015.9,7.0,6.0,17.5,17.8,No,No
Sydney,17.2,22.4,1.2,3.4,4.0,NA,NA,S,SE,20.0,28.0,75.0,64.0,1016.4,1016.7,7.0,7.0,19.1,19.4,Yes,No
Sydney,19.3,23.3,10.8,2.6,6.9,NA,NA,S,S,13.0,24.0,92.0,79.0,1002.2,1002.0,7.0,7.0,20.3,19.8,Yes,Yes
Sydney,19.5,23.4,0.0,9.4,5.2,NA,NA,S,SSE,35.0,30.0,71.0,66.0,1007.1,1009.6,3.0,8.0,21.9,21.7,No,Yes
Sydney,16.7,23.8,0.0,9.8,12.1,NA,NA,S,SE,24.0,20.0,39.0,43.0,1006.8,1007.9,5.0,1.0,20.9,22.8,No,No
Sydney,15.7,20.4,0.0,10.6,4.6,NA,NA,S,SSE,26.0,15.0,57.0,69.0,1019.2,1019.3,5.0,7.0,18.4,18.2,No,No
Sydney,18.7,20.7,0.4,4.8,0.0,NA,NA,S,SSE,17.0,6.0,77.0,78.0,1013.3,1012.6,8.0,8.0,19.6,19.7,No,No
Sydney,18.8,25.0,1.8,10.2,10.1,NA,NA,S,E,4.0,24.0,69.0,61.0,1012.7,1008.8,2.0,0.0,21.4,24.0,Yes,No
Sydney,20.8,26.8,0.0,6.8,1.2,NA,NA,S,S,9.0,15.0,80.0,72.0,1019.3,1019.1,8.0,7.0,21.9,25.3,No,Yes
Sydney,20.2,23.9,14.2,1.8,1.7,NA,NA,S,SSE,9.0,7.0,95.0,93.0,1021.1,1019.9,8.0,8.0,20.8,22.4,Yes,Yes
Sydney,21.6,27.3,0.4,7.0,7.1,NA,NA,S,E,6.0,17.0,84.0,71.0,1011.6,1009.4,7.0,5.0,23.2,26.2,No,No
Sydney,20.9,22.5,0.0,9.0,0.0,NA,NA,S,S,20.0,17.0,84.0,81.0,1011.9,1011.7,8.0,8.0,21.2,20.6,No,Yes
Sydney,21.1,26.4,0.0,7.0,7.0,NA,NA,S,ESE,4.0,20.0,83.0,63.0,1016.7,1014.6,7.0,5.0,22.0,26.1,No,No
Sydney,19.6,24.6,0.0,7.6,6.8,NA,NA,S,S,11.0,20.0,74.0,58.0,1020.4,1018.7,8.0,5.0,20.7,23.6,No,No
Sydney,18.3,20.8,3.0,4.2,1.4,NA,NA,S,SSE,24.0,28.0,84.0,58.0,1017.7,1019.2,7.0,8.0,18.4,20.1,Yes,No
Sydney,17.0,21.1,0.2,3.4,6.9,NA,NA,S,SSE,30.0,26.0,69.0,59.0,1020.5,1019.6,7.0,3.0,19.5,19.4,No,No
Sydney,16.3,21.3,0.2,5.8,7.7,NA,NA,S,SE,11.0,24.0,67.0,55.0,1025.6,1024.4,7.0,3.0,18.8,20.1,No,No
Sydney,18.1,19.7,0.0,7.4,6.2,NA,NA,S,SSE,30.0,20.0,70.0,60.0,1021.8,1021.3,5.0,6.0,18.5,18.4,No,No
Sydney,15.7,25.8,0.0,8.2,8.1,NA,NA,S,E,13.0,17.0,69.0,67.0,1014.7,1012.0,3.0,8.0,18.8,19.3,No,No
Sydney,17.0,22.0,0.2,5.0,6.0,NA,NA,S,ESE,7.0,13.0,81.0,66.0,NA,1023.8,7.0,7.0,18.5,20.8,No,No
Sydney,19.5,23.0,4.0,8.8,9.7,NA,NA,S,SSE,26.0,26.0,66.0,60.0,1020.1,1019.2,6.0,5.0,21.7,22.5,Yes,No
Sydney,18.5,25.1,0.0,8.8,9.3,NA,NA,S,SE,17.0,20.0,74.0,63.0,1012.1,1011.7,4.0,5.0,22.2,23.8,No,No
Sydney,14.3,21.2,4.4,6.4,9.6,NA,NA,S,S,22.0,24.0,58.0,59.0,1016.1,1017.4,2.0,5.0,17.9,19.4,Yes,Yes
Sydney,17.3,24.4,0.0,8.0,12.5,NA,NA,S,SSE,26.0,30.0,69.0,61.0,1015.6,1015.6,0.0,5.0,21.8,22.5,No,No
Sydney,18.4,24.0,0.6,8.2,9.8,NA,NA,S,ESE,17.0,24.0,76.0,59.0,1011.1,1010.2,6.0,5.0,19.2,22.0,No,No
Sydney,20.3,27.4,0.0,8.4,11.1,NA,NA,S,SE,15.0,31.0,68.0,61.0,1016.3,1015.2,3.0,1.0,23.5,25.9,No,No
Sydney,19.8,26.1,5.4,2.4,11.9,NA,NA,S,SE,17.0,17.0,69.0,55.0,1021.4,1021.2,4.0,1.0,23.0,25.9,Yes,No
Sydney,19.8,25.2,0.0,8.6,12.8,NA,NA,S,SSE,20.0,20.0,66.0,57.0,1025.0,1023.1,5.0,4.0,22.4,24.5,No,No
Sydney,21.8,27.6,0.0,8.4,9.5,NA,NA,S,SE,15.0,17.0,83.0,71.0,1015.9,1013.8,7.0,5.0,22.5,24.8,No,No
Sydney,20.8,24.9,0.0,8.0,0.8,NA,NA,S,SE,13.0,15.0,66.0,59.0,1018.3,1017.4,8.0,8.0,21.8,23.4,No,No
Sydney,19.5,22.9,13.0,7.8,0.2,NA,NA,S,S,22.0,17.0,90.0,75.0,1017.7,1017.6,8.0,8.0,19.6,21.0,Yes,No
Sydney,22.9,27.1,0.0,6.2,4.6,NA,NA,S,SSE,19.0,20.0,78.0,72.0,1015.1,1013.6,8.0,8.0,23.4,25.0,No,No
Sydney,20.5,27.3,2.6,6.4,7.0,NA,NA,S,SE,26.0,13.0,82.0,66.0,1018.6,1017.9,8.0,7.0,21.6,26.4,Yes,No
Sydney,20.5,22.4,31.2,5.0,0.0,NA,NA,S,S,31.0,24.0,95.0,95.0,1015.7,1016.2,7.0,8.0,21.6,22.2,Yes,Yes
Sydney,21.4,25.5,70.0,9.4,0.3,NA,NA,S,E,17.0,11.0,92.0,80.0,1011.9,1010.2,8.0,8.0,22.1,25.2,Yes,Yes
Sydney,26.0,28.6,0.0,10.4,7.4,NA,NA,S,SE,24.0,28.0,54.0,60.0,1013.6,1016.3,1.0,7.0,28.5,23.7,No,No
Sydney,19.2,20.8,0.2,8.0,0.3,NA,NA,S,SSE,20.0,24.0,85.0,67.0,1020.8,1022.5,8.0,8.0,19.3,20.4,No,No
Sydney,18.2,24.2,0.0,5.2,9.0,NA,NA,S,SSE,24.0,24.0,63.0,49.0,1031.1,1031.5,2.0,4.0,20.4,23.6,No,No
Sydney,18.9,23.1,14.0,2.6,3.1,NA,NA,S,S,24.0,30.0,68.0,67.0,1019.5,1017.5,7.0,6.0,21.0,22.0,Yes,No
Sydney,11.8,19.0,4.8,7.6,4.5,NA,NA,S,SSW,24.0,17.0,61.0,69.0,1021.1,1019.9,NA,NA,15.9,16.4,Yes,Yes
Sydney,22.3,26.0,13.0,3.4,9.5,NA,NA,S,S,17.0,33.0,60.0,59.0,1006.7,1008.6,3.0,6.0,25.6,25.5,Yes,No
Sydney,22.1,24.9,6.4,8.2,1.3,NA,NA,S,S,24.0,19.0,88.0,89.0,1017.6,1018.7,8.0,7.0,22.2,21.0,Yes,Yes
Sydney,19.3,26.1,0.0,7.0,11.3,NA,NA,NW,ENE,2.0,20.0,80.0,64.0,1022.1,1020.9,1.0,1.0,22.5,25.6,No,No
Sydney,14.0,18.8,0.0,3.4,8.6,NA,NA,NW,WSW,20.0,26.0,67.0,42.0,1012.2,1011.5,1.0,2.0,16.6,16.7,No,No
Sydney,10.4,17.5,2.8,1.6,9.7,NA,NA,NW,W,26.0,31.0,56.0,31.0,1006.2,1008.1,1.0,1.0,13.1,16.7,Yes,No
Sydney,6.7,15.6,0.0,3.0,5.9,NA,NA,NW,WNW,19.0,24.0,62.0,38.0,1016.2,1011.8,2.0,2.0,10.5,13.5,No,No
Sydney,19.5,24.6,0.2,7.8,0.7,NA,NA,NW,N,24.0,17.0,71.0,75.0,1005.0,1003.9,8.0,7.0,22.9,22.2,No,Yes
Sydney,24.8,40.9,0.0,10.6,11.1,NA,NA,NW,W,11.0,26.0,55.0,20.0,1004.8,1002.8,6.0,2.0,31.5,40.1,No,No
Sydney,16.3,23.9,0.4,5.4,10.3,NA,NA,NW,W,11.0,22.0,52.0,40.0,1004.4,1002.4,1.0,3.0,19.3,22.2,No,No
Sydney,11.1,21.5,0.0,2.6,10.1,NA,NA,NW,W,17.0,35.0,50.0,31.0,1012.6,1010.6,1.0,1.0,15.2,20.5,No,No
Sydney,10.7,19.8,0.2,3.8,6.6,NA,NA,NW,WNW,13.0,19.0,80.0,42.0,1008.2,1004.8,6.0,3.0,12.6,18.7,No,No
Sydney,11.2,24.7,0.0,4.8,8.0,NA,NA,NW,NNW,15.0,24.0,54.0,39.0,1011.5,1005.4,2.0,4.0,19.7,24.0,No,Yes
Sydney,17.1,31.7,0.0,3.4,8.2,NA,NA,NW,NNW,24.0,31.0,45.0,34.0,1002.8,998.3,0.0,1.0,25.8,30.9,No,Yes
Sydney,14.9,33.1,0.0,7.0,10.8,NA,NA,NW,NA,15.0,NA,21.0,10.0,1013.4,1007.7,3.0,1.0,25.6,32.8,No,No
Sydney,15.2,22.1,0.0,11.2,8.9,NA,NA,NW,WNW,20.0,30.0,36.0,34.0,1000.7,1000.7,1.0,5.0,19.7,17.8,No,No
Sydney,21.0,33.2,0.0,8.8,7.6,NA,NA,NW,E,9.0,4.0,71.0,52.0,1009.8,1005.7,0.0,8.0,26.2,29.0,No,No
Sydney,25.0,41.3,0.0,13.4,5.6,NA,NA,NW,SSE,26.0,6.0,28.0,17.0,1007.8,1005.4,5.0,5.0,31.9,39.9,No,Yes
Sydney,20.2,28.6,0.0,7.2,3.4,NA,NA,NW,NNW,11.0,20.0,57.0,49.0,1014.3,1009.9,7.0,7.0,22.8,26.4,No,Yes
Sydney,11.4,16.2,24.2,1.4,0.6,NA,NA,NW,N,6.0,9.0,93.0,77.0,1019.1,1016.0,6.0,7.0,12.8,15.8,Yes,Yes
Sydney,12.2,18.0,4.6,0.6,6.0,NA,NA,NW,WNW,19.0,20.0,59.0,35.0,1008.6,1003.7,7.0,3.0,12.8,17.4,Yes,No
Sydney,11.2,15.0,0.0,3.6,1.0,NA,NA,NW,NE,6.0,7.0,77.0,65.0,1017.1,1010.8,7.0,7.0,12.4,13.9,No,No
Sydney,10.3,18.0,0.0,6.4,8.9,NA,NA,NW,W,19.0,33.0,48.0,33.0,1003.5,1000.7,3.0,3.0,13.8,16.4,No,No
Sydney,16.2,31.8,0.0,8.4,11.4,NA,NA,NW,WNW,17.0,35.0,30.0,20.0,1002.9,1005.8,0.0,0.0,26.9,26.3,No,No
Sydney,15.5,25.4,0.4,6.6,12.1,NA,NA,NW,E,4.0,19.0,58.0,53.0,1020.1,1019.0,NA,1.0,20.6,24.1,No,No
Sydney,19.0,26.1,13.6,5.2,7.5,NA,NA,NW,E,4.0,15.0,92.0,59.0,1017.0,1012.9,7.0,4.0,19.6,25.5,Yes,Yes
Sydney,13.9,21.3,0.0,4.8,6.1,NA,NA,NW,NE,7.0,9.0,56.0,60.0,1017.3,1012.2,0.0,7.0,16.3,21.2,No,No
Sydney,14.1,22.1,0.0,6.6,8.1,NA,NA,NW,WNW,41.0,35.0,35.0,31.0,1009.8,1007.5,1.0,7.0,17.4,20.9,No,No
Sydney,18.5,24.3,17.0,2.6,8.0,NA,NA,NNW,ENE,7.0,26.0,95.0,72.0,1018.7,1015.3,6.0,2.0,19.9,23.3,Yes,No
Sydney,15.6,26.1,0.0,5.2,7.6,NA,NA,NNW,N,20.0,22.0,51.0,28.0,1005.2,999.1,6.0,2.0,20.3,25.7,No,No
Sydney,15.2,21.8,0.0,4.2,6.9,NA,NA,NNW,NNW,20.0,17.0,52.0,41.0,1008.4,1003.6,3.0,7.0,19.2,20.9,No,No
Sydney,13.2,19.9,0.0,1.8,0.0,NA,NA,NNW,N,6.0,4.0,74.0,70.0,1022.9,1020.6,7.0,8.0,17.3,19.6,No,Yes
Sydney,9.2,22.1,0.0,3.2,9.8,NA,NA,NNW,NW,19.0,28.0,47.0,35.0,1017.1,1010.3,1.0,1.0,13.8,21.6,No,No
Sydney,18.4,25.2,0.2,5.2,0.2,NA,NA,NNW,WSW,24.0,17.0,62.0,47.0,1001.8,1003.8,7.0,8.0,22.1,22.8,No,No
Sydney,16.4,24.6,0.0,6.6,10.7,NA,NA,NNW,ENE,6.0,22.0,69.0,54.0,1020.1,1017.1,7.0,1.0,20.5,24.0,No,No
Sydney,15.0,24.1,0.0,6.8,13.0,NA,NA,NNW,NE,13.0,20.0,58.0,48.0,1013.1,1010.1,1.0,1.0,21.0,23.4,No,No
Sydney,14.3,22.1,0.4,5.2,12.0,NA,NA,NNW,E,2.0,20.0,60.0,50.0,1022.0,1019.9,4.0,1.0,19.6,21.4,No,No
Sydney,23.4,33.6,1.0,8.0,9.8,NA,NA,NNW,NNW,15.0,26.0,52.0,45.0,1008.9,1005.5,5.0,5.0,27.8,32.7,No,No
Sydney,18.9,28.4,1.4,3.6,11.4,NA,NA,NNW,E,19.0,20.0,74.0,60.0,1008.0,1005.0,2.0,5.0,23.1,27.5,Yes,No
Sydney,13.1,24.7,0.0,2.0,9.0,NA,NA,NNW,E,9.0,11.0,75.0,63.0,1012.7,1006.6,6.0,7.0,17.4,22.6,No,No
Sydney,11.4,19.2,0.0,3.2,9.0,NA,NA,NNW,W,13.0,22.0,63.0,34.0,1009.8,1007.3,2.0,2.0,13.8,18.6,No,No
Sydney,9.1,18.9,0.0,1.4,6.3,NA,NA,NNW,E,7.0,7.0,86.0,49.0,1015.2,1010.7,7.0,1.0,10.7,18.6,No,No
Sydney,12.3,19.9,0.0,1.4,2.2,NA,NA,NNW,NNW,28.0,24.0,66.0,54.0,1013.2,1008.2,7.0,3.0,15.6,19.1,No,No
Sydney,11.0,18.9,0.0,4.8,8.4,NA,NA,NNW,W,13.0,33.0,55.0,32.0,1007.9,1006.4,1.0,1.0,13.0,17.8,No,No
Sydney,11.4,18.3,3.6,5.6,8.1,NA,NA,NNW,SSW,4.0,19.0,62.0,42.0,1012.7,1014.5,1.0,4.0,13.6,16.4,Yes,No
Sydney,9.2,19.7,0.0,3.0,8.5,NA,NA,NNW,W,9.0,22.0,66.0,38.0,1020.0,1017.9,5.0,2.0,12.8,18.4,No,No
Sydney,11.0,23.5,0.0,4.8,8.9,NA,NA,NNW,WNW,22.0,24.0,47.0,21.0,1015.8,1009.4,3.0,4.0,15.4,23.2,No,No
Sydney,14.8,25.7,0.0,9.2,5.2,NA,NA,NNW,NE,20.0,15.0,51.0,59.0,1008.9,998.9,8.0,4.0,16.6,20.4,No,No
Sydney,17.3,32.2,0.0,8.2,10.9,NA,NA,NNW,E,20.0,13.0,24.0,17.0,1019.6,1015.5,0.0,0.0,25.2,31.9,No,No
Sydney,17.5,22.9,0.0,5.0,11.1,NA,NA,NNW,E,7.0,22.0,66.0,70.0,1019.9,1014.7,3.0,1.0,21.3,21.6,No,No
Sydney,16.6,26.7,0.0,6.8,11.2,NA,NA,NNW,NNE,17.0,20.0,70.0,54.0,1020.0,1013.4,0.0,6.0,22.0,26.0,No,Yes
Sydney,19.2,28.8,0.0,7.8,1.2,NA,NA,NNW,NE,4.0,20.0,75.0,70.0,1011.0,1006.0,8.0,8.0,23.4,24.8,No,No
Sydney,16.9,27.1,0.0,11.4,13.0,NA,NA,NNW,ENE,7.0,28.0,57.0,55.0,1018.7,1014.0,1.0,1.0,22.7,24.8,No,No
Sydney,20.9,26.7,14.0,3.4,6.2,NA,NA,NNW,NE,2.0,15.0,90.0,77.0,1011.9,1010.8,6.0,3.0,22.4,25.1,Yes,No
Sydney,18.6,27.9,0.0,3.8,10.1,NA,NA,NNW,WNW,15.0,20.0,58.0,33.0,1007.9,1006.0,5.0,3.0,24.5,27.7,No,No
Sydney,10.6,17.3,0.0,4.0,1.7,NA,NA,NNW,N,11.0,22.0,67.0,69.0,1016.0,1010.5,8.0,5.0,14.2,16.6,No,No
Sydney,7.1,16.9,0.0,3.8,8.3,NA,NA,NNW,W,17.0,20.0,57.0,33.0,1018.1,1015.1,3.0,5.0,11.1,15.8,No,No
Sydney,12.8,20.1,0.0,6.4,7.3,NA,NA,NNW,WNW,22.0,17.0,53.0,37.0,1006.2,1004.0,6.0,2.0,15.1,20.0,No,No
Sydney,9.3,24.6,2.2,5.0,10.8,NA,NA,NNW,WNW,22.0,31.0,57.0,23.0,1007.7,1004.6,1.0,1.0,19.5,24.4,Yes,No
Sydney,13.7,21.1,0.0,3.2,10.7,NA,NA,NNW,NE,13.0,13.0,67.0,69.0,1022.2,1017.6,0.0,0.0,19.0,20.2,No,No
Sydney,21.3,36.5,NA,10.0,10.6,NA,NA,NNW,NW,28.0,24.0,35.0,31.0,1003.9,998.2,1.0,6.0,29.1,32.4,NA,Yes
Sydney,20.2,22.8,18.8,2.2,0.0,NA,NA,NNE,E,22.0,20.0,83.0,90.0,1014.2,1011.8,8.0,8.0,21.4,20.9,Yes,Yes
Sydney,19.7,25.7,77.4,NA,0.0,NA,NA,NNE,W,11.0,6.0,88.0,74.0,1008.3,1004.8,8.0,8.0,22.5,25.5,Yes,Yes
Sydney,19.7,28.1,0.0,6.0,10.4,NA,NA,NNE,NE,6.0,17.0,70.0,58.0,1014.3,1009.6,2.0,2.0,23.5,27.6,No,No
Sydney,12.1,19.2,12.0,NA,0.3,NA,NA,NNE,N,15.0,22.0,91.0,71.0,1011.2,1009.555,7.0,7.0,15.3,19.1,Yes,No
Sydney,16.2,23.4,0.0,4.0,8.3,NA,NA,NNE,NE,22.0,24.0,60.0,60.0,1017.0,1013.7,7.0,8.0,20.6,21.6,No,Yes
Sydney,17.0,22.1,6.2,7.8,1.0,NA,NA,NNE,E,9.0,20.0,91.0,78.0,1011.4,1008.2,8.0,8.0,18.4,20.9,Yes,Yes
Sydney,15.9,23.6,0.0,5.0,10.5,NA,NA,NNE,NE,17.0,26.0,58.0,64.0,1012.7,1008.9,7.0,1.0,21.8,22.7,No,No
Sydney,15.9,24.1,0.0,7.2,12.1,NA,NA,NNE,NE,22.0,26.0,56.0,57.0,1018.8,1014.8,1.0,1.0,22.1,22.9,No,No
Sydney,18.7,24.6,0.0,5.4,11.3,NA,NA,NNE,NE,13.0,31.0,59.0,58.0,1018.6,1015.2,2.0,1.0,23.0,24.1,No,No
Sydney,20.5,26.1,0.0,5.8,10.8,NA,NA,NNE,NE,6.0,19.0,67.0,59.0,1017.9,1016.3,1.0,3.0,23.6,25.9,No,No
Sydney,20.8,26.0,0.0,7.0,8.0,NA,NA,NNE,E,4.0,17.0,69.0,60.0,1019.7,1017.5,4.0,4.0,23.0,25.2,No,Yes
Sydney,16.9,24.2,0.0,8.0,10.1,NA,NA,NNE,NE,19.0,26.0,62.0,58.0,1024.5,1019.9,1.0,1.0,21.7,23.4,No,No
Sydney,15.9,23.9,0.0,5.4,12.8,NA,NA,NNE,ENE,4.0,26.0,61.0,54.0,1022.5,1020.0,1.0,0.0,21.6,23.2,No,No
Sydney,18.5,25.9,3.8,2.8,1.1,NA,NA,NNE,NNW,15.0,22.0,90.0,65.0,1016.6,1012.3,8.0,7.0,19.1,24.5,Yes,Yes
Sydney,15.4,21.1,0.0,3.8,5.9,NA,NA,NNE,W,7.0,28.0,59.0,41.0,1012.2,1011.3,7.0,3.0,18.7,18.1,No,Yes
Sydney,20.5,27.1,0.0,7.4,5.9,NA,NA,NNE,NE,13.0,24.0,58.0,62.0,1014.6,1011.3,5.0,8.0,24.4,24.9,No,No
Sydney,15.8,29.8,0.0,6.4,11.0,NA,NA,NNE,NNW,9.0,35.0,33.0,25.0,1015.4,1009.0,1.0,3.0,23.5,29.2,No,No
Sydney,18.6,26.2,6.4,3.0,10.4,NA,NA,NNE,NNE,9.0,24.0,64.0,58.0,1020.1,1015.2,1.0,3.0,23.5,25.6,Yes,No
Sydney,19.8,27.5,0.4,6.4,2.5,NA,NA,NE,NNW,4.0,17.0,81.0,58.0,1011.1,1006.9,5.0,7.0,21.4,27.0,No,Yes
Sydney,18.9,31.1,0.0,6.6,10.0,NA,NA,NE,NE,4.0,19.0,44.0,39.0,1016.9,1013.5,3.0,1.0,24.7,29.7,No,No
Sydney,17.4,24.6,0.0,6.6,8.7,NA,NA,NE,ENE,19.0,31.0,58.0,57.0,1013.8,1011.5,3.0,1.0,23.4,23.9,No,Yes
Sydney,19.9,27.2,0.0,4.0,6.4,NA,NA,NE,ENE,2.0,20.0,82.0,64.0,1014.7,1010.1,3.0,6.0,22.3,26.8,No,Yes
Sydney,19.5,25.7,0.2,8.0,10.2,NA,NA,NE,NE,7.0,17.0,66.0,61.0,1017.1,1015.1,5.0,4.0,23.1,25.6,No,No
Sydney,20.5,26.6,1.4,5.2,7.6,NA,NA,NE,ENE,2.0,17.0,72.0,56.0,1019.4,1016.7,4.0,6.0,23.8,25.7,Yes,No
Sydney,21.3,26.6,0.0,7.8,8.4,NA,NA,NE,NE,15.0,20.0,80.0,67.0,1017.5,1011.2,7.0,1.0,22.3,24.8,No,No
Sydney,19.1,24.5,0.0,4.8,4.3,NA,NA,NE,ENE,15.0,22.0,59.0,62.0,1022.5,1020.3,6.0,7.0,24.3,23.6,No,No
Sydney,21.7,26.5,0.0,9.2,10.6,NA,NA,NE,NE,13.0,28.0,74.0,70.0,1020.3,1016.1,4.0,1.0,24.1,26.0,No,No
Sydney,20.2,21.4,5.4,13.6,0.0,NA,NA,NE,SSE,11.0,20.0,87.0,83.0,1014.1,1016.7,8.0,8.0,20.2,18.5,Yes,Yes
Sydney,19.9,24.9,0.0,4.4,9.7,NA,NA,NE,NE,17.0,26.0,65.0,64.0,1016.9,1012.6,4.0,6.0,22.4,23.3,No,No
Sydney,NA,NA,0.0,10.0,NA,NA,NA,NE,NE,7.0,37.0,NA,69.0,NA,1009.9,2.0,8.0,NA,25.5,No,No
Sydney,21.7,25.9,0.2,5.4,4.8,NA,NA,NE,ENE,11.0,22.0,72.0,63.0,1014.0,1009.6,6.0,7.0,23.4,24.5,No,No
Sydney,22.3,29.0,0.0,4.0,8.6,NA,NA,NE,ENE,6.0,19.0,83.0,69.0,1010.9,1007.2,6.0,3.0,25.1,27.7,No,No
Sydney,23.1,26.5,4.0,4.8,3.0,NA,NA,NE,NNE,11.0,19.0,79.0,88.0,1010.1,1008.8,7.0,7.0,25.8,24.9,Yes,Yes
Sydney,21.7,27.9,0.4,5.8,10.1,NA,NA,NE,ENE,9.0,20.0,72.0,61.0,1020.6,1017.6,2.0,2.0,25.6,27.3,No,No
Sydney,20.5,25.1,0.0,5.2,1.0,NA,NA,NE,ENE,20.0,15.0,72.0,83.0,1011.5,1009.6,7.0,8.0,23.9,23.5,No,Yes
Sydney,15.2,21.7,0.0,4.8,5.1,NA,NA,NE,ENE,28.0,4.0,76.0,66.0,1009.9,1005.5,6.0,3.0,18.6,20.6,No,NA
Sydney,16.8,33.6,0.0,8.4,6.6,NA,NA,NE,WSW,9.0,28.0,37.0,24.0,1007.7,1004.1,6.0,7.0,25.3,31.8,No,Yes
Sydney,19.0,29.0,22.2,8.2,3.3,NA,NA,NA,NNE,0.0,15.0,82.0,52.0,1014.1,1010.6,7.0,7.0,21.3,24.7,Yes,Yes
Sydney,17.0,27.2,19.0,2.4,10.5,NA,NA,NA,NW,0.0,6.0,76.0,38.0,1008.9,1007.9,1.0,5.0,20.5,27.1,Yes,No
Sydney,10.3,19.6,0.2,3.8,9.5,NA,NA,NA,W,0.0,41.0,45.0,34.0,1011.0,1008.5,0.0,1.0,13.1,19.2,No,No
Sydney,10.1,23.1,0.0,1.8,6.1,NA,NA,NA,E,0.0,7.0,80.0,54.0,1021.5,1017.3,7.0,1.0,12.0,22.9,No,No
Sydney,14.6,25.8,0.0,4.2,10.4,NA,NA,NA,NE,0.0,20.0,67.0,47.0,1015.8,1011.0,1.0,0.0,19.4,24.0,No,No
Sydney,15.9,23.1,0.0,5.2,9.9,NA,NA,NA,E,0.0,19.0,66.0,49.0,1023.9,1020.9,3.0,2.0,20.5,22.3,No,No
Sydney,21.8,28.0,0.0,10.8,7.5,NA,NA,NA,SE,0.0,19.0,63.0,60.0,1010.8,1010.0,7.0,4.0,25.4,27.9,No,No
Sydney,21.9,24.4,0.0,6.4,0.3,NA,NA,NA,E,0.0,11.0,85.0,68.0,1013.3,1013.2,8.0,8.0,22.5,23.6,No,Yes
Sydney,19.6,27.0,0.0,4.6,5.3,NA,NA,NA,ENE,0.0,15.0,78.0,63.0,1016.9,1013.0,7.0,5.0,22.6,26.5,No,No
Sydney,21.8,25.5,0.0,6.0,9.0,NA,NA,NA,E,0.0,17.0,71.0,60.0,1016.6,1015.2,7.0,5.0,22.8,25.1,No,No
